LeaveID,EmployeeID,LeaveType,StartDate,EndDate,DurationDays,ApprovalStatus
LEV003063,EMP001525,Annual Leave,2021-08-15,2021-09-06,22,Approved
LEV003064,EMP001525,Annual Leave,2022-11-25,2022-12-09,14,Rejected
LEV003065,EMP001526,Paternity Leave,2020-07-27,2020-08-09,13,Approved
LEV003066,EMP001527,Sick Leave,2025-12-18,2026-01-05,18,Approved
LEV003067,EMP001527,Annual Leave,2022-10-25,2022-11-10,16,Rejected
LEV003068,EMP001528,Sick Leave,2020-10-20,2020-11-18,29,Approved
LEV003069,EMP001528,Paternity Leave,2019-01-16,2019-01-26,10,Approved
LEV003070,EMP001528,Paternity Leave,2025-08-18,2025-08-06,12,Approved
LEV003071,EMP001529,Sick Leave,2022-02-11,2022-02-18,7,Approved
LEV003072,EMP001529,Sick Leave,2025-08-31,2025-09-11,11,Pending
LEV003073,EMP001530,Maternity Leave,2024-06-18,2024-07-09,21,Approved
LEV003074,EMP001530,Compassionate Leave,2021-12-02,2021-12-17,15,Pending
LEV003075,EMP001530,Annual Leave,2024-09-08,2024-10-08,30,Approved
LEV003076,EMP001530,Maternity Leave,2020-08-22,2020-09-10,19,Approved
LEV003077,EMP001531,Maternity Leave,2023-01-13,2023-01-27,14,Rejected
LEV003078,EMP001531,Maternity Leave,2025-10-11,2025-10-31,20,Rejected
LEV003079,EMP001531,Annual Leave,2025-06-23,2025-06-10,13,Approved
LEV003080,EMP001531,,2021-03-17,2021-03-31,14,Approved
LEV003081,EMP001532,Maternity Leave,2022-11-17,2022-11-22,5,Approved
LEV003082,EMP001532,Paternity Leave,2024-12-30,2025-01-15,16,Approved
LEV003083,EMP001532,,2019-11-05,2019-11-30,25,Rejected
LEV003084,EMP001533,Maternity Leave,2019-04-19,2019-05-05,16,Approved
LEV003085,EMP001534,Compassionate Leave,2020-02-18,2020-03-01,12,Approved
LEV003086,EMP001535,Annual Leave,2023-01-11,2023-01-24,13,Approved
LEV003087,EMP001535,Compassionate Leave,2024-07-29,2024-08-21,23,Approved
LEV003088,EMP001536,Compassionate Leave,2019-02-18,2019-02-28,10,Pending
LEV003089,EMP001536,Study Leave,2021-09-25,2021-10-22,27,Pending
LEV003090,EMP001536,Maternity Leave,2025-04-06,2025-04-27,21,Approved
LEV003091,EMP001536,Study Leave,2022-05-01,2022-05-29,28,Rejected
LEV003092,EMP001537,Annual Leave,2020-07-11,2020-08-09,29,Approved
LEV003093,EMP001537,Maternity Leave,2022-02-07,2022-02-15,8,Approved
LEV003094,EMP001537,Compassionate Leave,2024-04-09,2024-05-03,24,Approved
LEV003095,EMP001538,Sick Leave,2022-04-25,2022-05-22,27,Rejected
LEV003096,EMP001538,Study Leave,2025-03-11,2025-04-09,29,Rejected
LEV003097,EMP001538,Annual Leave,2024-06-23,2024-06-29,6,Approved
LEV003098,EMP001539,Maternity Leave,2019-09-10,2019-09-30,20,Approved
LEV003099,EMP001539,,2021-10-09,2021-10-23,14,Approved
LEV003100,EMP001539,Paternity Leave,2023-04-22,2023-05-03,11,Pending
LEV003101,EMP001539,Study Leave,2021-07-03,2021-07-04,1,Rejected
LEV003102,EMP001540,Compassionate Leave,2021-04-27,2021-05-21,24,Approved
LEV003103,EMP001540,Compassionate Leave,2022-09-14,2022-09-25,11,Pending
LEV003104,EMP001540,Maternity Leave,2019-06-17,2019-07-14,27,Approved
LEV003105,EMP001541,Compassionate Leave,2020-07-16,2020-08-14,29,Approved
LEV003106,EMP001541,Maternity Leave,2022-03-12,2022-04-04,23,Approved
LEV003107,EMP001543,Compassionate Leave,2021-04-20,2021-05-19,29,Approved
LEV003108,EMP001543,Paternity Leave,2024-03-09,2024-04-03,25,Approved
LEV003109,EMP001544,Annual Leave,2024-11-26,2024-12-18,22,Approved
LEV003110,EMP001544,Annual Leave,2019-09-07,2019-09-25,18,Approved
LEV003111,EMP001544,Paternity Leave,2024-01-21,2024-02-16,26,Approved
LEV003112,EMP001545,Compassionate Leave,2019-06-23,2019-06-29,6,Approved
LEV003113,EMP001545,Study Leave,2025-07-15,2025-08-01,17,Pending
LEV003114,EMP001545,Paternity Leave,2021-04-07,2021-04-13,6,Rejected
LEV003115,EMP001547,Sick Leave,2022-02-01,2022-02-08,7,Pending
LEV003116,EMP001547,Sick Leave,2025-07-27,2025-08-26,30,Approved
LEV003117,EMP001548,Sick Leave,2019-12-21,2020-01-20,30,Rejected
LEV003118,EMP001548,Maternity Leave,2024-05-22,2024-06-07,16,Approved
LEV003119,EMP001548,Sick Leave,2025-05-21,2025-05-24,3,Pending
LEV003120,EMP001548,Maternity Leave,2020-01-15,2020-01-26,11,Approved
LEV003121,EMP001549,Sick Leave,2020-10-12,2020-09-19,23,Rejected
LEV003122,EMP001549,Annual Leave,2025-08-23,2025-09-04,12,Approved
LEV003123,EMP001549,Study Leave,2019-09-21,2019-10-08,17,Approved
LEV003124,EMP001549,,2021-09-02,2021-09-04,2,Rejected
LEV003125,EMP001550,Annual Leave,2024-03-24,2024-03-25,1,Approved
LEV003126,EMP001551,Annual Leave,2020-09-09,2020-09-19,10,Approved
LEV003127,EMP001551,Maternity Leave,2024-01-30,2024-02-20,21,Pending
LEV003128,EMP001552,Compassionate Leave,2022-03-10,2022-03-15,5,Approved
LEV003129,EMP001552,Paternity Leave,2019-10-28,2019-11-13,16,Approved
LEV003130,EMP001552,Paternity Leave,2020-08-07,2020-08-27,20,Rejected
LEV003131,EMP001552,Annual Leave,2023-07-15,2023-07-30,15,Approved
LEV003132,EMP001553,Compassionate Leave,2022-03-30,2022-04-01,2,Approved
LEV003133,EMP001553,Study Leave,2022-11-23,2022-12-03,10,Approved
LEV003134,EMP001554,Sick Leave,2022-02-27,2022-03-02,3,Approved
LEV003135,EMP001555,Paternity Leave,2020-06-25,2020-06-26,1,Approved
LEV003136,EMP001555,Sick Leave,2019-12-17,2019-12-19,2,Approved
LEV003137,EMP001555,Study Leave,2019-04-20,2019-05-17,27,Rejected
LEV003138,EMP001556,Maternity Leave,2019-10-10,2019-10-31,21,Rejected
LEV003139,EMP001556,Annual Leave,2019-12-24,2020-01-04,11,Approved
LEV003140,EMP001556,Paternity Leave,2023-01-06,2023-01-21,15,Rejected
LEV003141,EMP001557,Compassionate Leave,2022-06-02,2022-06-30,28,Approved
LEV003142,EMP001558,Study Leave,2023-03-01,2023-03-18,17,Approved
LEV003143,EMP001558,Compassionate Leave,2021-05-27,2021-06-20,24,Approved
LEV003144,EMP001558,Study Leave,2023-08-19,2023-09-03,15,Pending
LEV003145,EMP001559,Sick Leave,2025-07-19,2025-08-11,23,Approved
LEV003146,EMP001559,Compassionate Leave,2025-11-05,2025-11-27,22,Pending
LEV003147,EMP001560,Study Leave,2021-07-11,2021-07-28,17,Approved
LEV003148,EMP001560,Annual Leave,2022-02-05,2022-02-08,3,Approved
LEV003149,EMP001560,Study Leave,2023-10-16,2023-10-25,9,Approved
LEV003150,EMP001561,Sick Leave,2024-01-04,2024-01-17,13,Approved
LEV003151,EMP001561,Compassionate Leave,2020-04-04,2020-04-15,11,Pending
LEV003152,EMP001561,Compassionate Leave,2022-07-20,2022-08-06,17,Approved
LEV003153,EMP001562,Maternity Leave,2022-03-01,2022-03-19,18,Approved
LEV003154,EMP001562,Sick Leave,2022-12-04,2022-11-28,6,Approved
LEV003155,EMP001562,Paternity Leave,2019-06-09,2019-07-01,22,Rejected
LEV003156,EMP001563,Annual Leave,2021-08-20,2021-09-14,25,Approved
LEV003157,EMP001564,Paternity Leave,2024-08-10,2024-08-26,16,Approved
LEV003158,EMP001564,UNKNOWN,2022-05-02,2022-05-22,20,Approved
LEV003159,EMP001564,Compassionate Leave,2022-07-10,2022-07-11,1,Approved
LEV003160,EMP001564,Annual Leave,2025-01-24,2025-02-09,16,Pending
LEV003161,EMP001565,Annual Leave,2021-12-15,2021-12-18,3,Approved
LEV003162,EMP001566,Annual Leave,2021-01-14,2021-02-04,21,Approved
LEV003163,EMP001566,Study Leave,2022-02-21,2022-03-01,8,Approved
LEV003164,EMP001566,Study Leave,2025-07-31,2025-08-03,3,Rejected
LEV003165,EMP001569,Annual Leave,2019-08-05,2019-08-09,4,Pending
LEV003166,EMP001569,Study Leave,2024-03-10,2024-03-17,7,Approved
LEV003167,EMP001569,Paternity Leave,2023-04-26,2023-04-27,1,Approved
LEV003168,EMP001569,Annual Leave,2021-06-14,2021-07-13,29,Approved
LEV003169,EMP001570,Maternity Leave,2019-07-02,2019-07-09,7,Approved
LEV003170,EMP001571,Study Leave,2022-02-28,2022-03-01,1,Approved
LEV003171,EMP001572,Annual Leave,2021-07-17,2021-07-20,3,Rejected
LEV003172,EMP001572,Paternity Leave,2021-09-27,2021-10-15,18,Approved
LEV003173,EMP001572,Study Leave,2022-10-13,2022-10-31,18,Approved
LEV003174,EMP001572,Maternity Leave,2020-10-11,2020-10-23,-5,Pending
LEV003175,EMP001573,Annual Leave,2020-07-09,2020-07-17,8,Approved
LEV003176,EMP001573,Compassionate Leave,2022-06-20,2022-07-06,16,Pending
LEV003177,EMP001573,Compassionate Leave,2022-08-11,2022-08-17,6,Approved
LEV003178,EMP001574,Sick Leave,2022-03-20,2022-03-22,2,Approved
LEV003179,EMP001574,Compassionate Leave,2025-12-05,2025-12-16,11,Approved
LEV003180,EMP001576,Annual Leave,2022-06-20,2022-06-27,7,Rejected
LEV003181,EMP001576,Compassionate Leave,2021-06-07,2021-07-06,29,Approved
LEV003182,EMP001577,Maternity Leave,2024-07-05,2024-07-23,18,Approved
LEV003183,EMP001578,Study Leave,2019-06-06,2019-06-11,5,Rejected
LEV003184,EMP001578,Compassionate Leave,2020-01-19,2020-02-15,27,Rejected
LEV003185,EMP001579,Study Leave,2025-02-25,2025-03-24,27,Approved
LEV003186,EMP001579,Maternity Leave,2022-12-09,2022-12-15,6,Rejected
LEV003187,EMP001580,Maternity Leave,2025-05-01,2025-05-06,5,Approved
LEV003188,EMP001580,Maternity Leave,2025-12-25,2026-01-23,29,Rejected
LEV003189,EMP001580,Maternity Leave,2024-12-22,2024-12-31,9,Approved
LEV003190,EMP001581,Annual Leave,2024-06-18,2024-07-18,30,Pending
LEV003191,EMP001581,Study Leave,2019-10-02,2019-10-16,14,Rejected
LEV003192,EMP001582,Paternity Leave,2025-10-31,2025-11-03,3,Approved
LEV003193,EMP001582,Study Leave,2022-06-27,2022-07-22,25,Rejected
LEV003194,EMP001582,Compassionate Leave,2023-02-11,2023-02-14,3,Pending
LEV003195,EMP001583,Paternity Leave,2020-11-09,2020-11-16,7,Rejected
LEV003196,EMP001583,Annual Leave,2024-11-25,2024-12-05,10,Rejected
LEV003197,EMP001583,Paternity Leave,2023-04-10,2023-04-20,10,Approved
LEV003198,EMP001584,Maternity Leave,2019-02-25,2019-03-17,20,Approved
LEV003199,EMP001584,Study Leave,2019-10-08,2019-10-15,7,Approved
LEV003200,EMP001585,Study Leave,2024-05-02,2024-05-23,21,Approved
LEV003201,EMP001585,Sick Leave,2022-01-19,2022-02-01,13,Approved
LEV003202,EMP001585,Sick Leave,2025-05-14,2025-06-09,26,Pending
LEV003203,EMP001586,Compassionate Leave,2025-05-22,2025-06-19,28,Approved
LEV003204,EMP001586,Annual Leave,2022-02-26,2022-03-09,11,Rejected
LEV003205,EMP001586,Annual Leave,2021-02-09,2021-03-06,25,Approved
LEV003206,EMP001587,Study Leave,2019-05-04,2019-05-10,6,Rejected
LEV003207,EMP001587,Compassionate Leave,2023-11-05,2023-12-05,30,Pending
LEV003208,EMP001587,Study Leave,2020-09-22,2020-10-06,14,Approved
LEV003209,EMP001588,Paternity Leave,2024-10-20,2024-11-15,26,Approved
LEV003210,EMP001588,,2023-05-17,2023-06-05,19,Pending
LEV003211,EMP001589,Annual Leave,2020-06-07,2020-06-17,10,Approved
LEV003212,EMP001589,Annual Leave,2021-07-28,2021-08-14,17,Approved
LEV003213,EMP001589,Study Leave,2021-04-06,2021-05-02,26,Approved
LEV003214,EMP001589,,2024-06-19,2024-06-30,11,Approved
LEV003215,EMP001590,Sick Leave,2022-10-07,2022-10-08,1,Approved
LEV003216,EMP001590,Compassionate Leave,2021-09-01,2021-09-06,5,Approved
LEV003217,EMP001590,,2024-10-07,2024-10-23,16,Approved
LEV003218,EMP001591,Sick Leave,2019-07-05,2019-08-01,27,Rejected
LEV003219,EMP001593,Paternity Leave,2025-02-06,2025-03-05,27,Rejected
LEV003220,EMP001593,Compassionate Leave,2023-09-27,2023-09-28,1,Approved
LEV003221,EMP001593,Compassionate Leave,2023-10-09,2023-10-29,20,Approved
LEV003222,EMP001593,Annual Leave,2019-09-13,2019-10-04,21,Approved
LEV003223,EMP001594,Paternity Leave,2019-08-15,2019-08-19,4,Pending
LEV003224,EMP001594,Paternity Leave,2024-01-18,2024-01-31,13,Rejected
LEV003225,EMP001594,Paternity Leave,2019-07-02,2019-07-31,29,Approved
LEV003226,EMP001594,Sick Leave,2025-08-21,2025-09-06,16,Approved
LEV003227,EMP001595,Maternity Leave,2024-08-22,2024-08-27,5,Pending
LEV003228,EMP001595,Study Leave,2020-12-10,2020-12-12,2,Rejected
LEV003229,EMP001595,Maternity Leave,2020-07-10,2020-07-22,12,Pending
LEV003230,EMP001596,Compassionate Leave,2025-12-29,2026-01-06,8,Rejected
LEV003231,EMP001596,Maternity Leave,2019-11-24,2019-12-12,18,Approved
LEV003232,EMP001597,Maternity Leave,2019-04-15,2019-05-03,18,Approved
LEV003233,EMP001597,Compassionate Leave,2022-08-01,2022-08-24,23,Approved
LEV003234,EMP001597,Paternity Leave,2025-02-03,2025-03-05,30,Approved
LEV003235,EMP001598,Annual Leave,2019-03-18,2019-03-27,9,Approved
LEV003236,EMP001598,Annual Leave,2025-08-19,2025-09-07,19,Approved
LEV003237,EMP001598,Paternity Leave,2022-05-28,2022-06-01,4,Approved
LEV003238,EMP001599,Sick Leave,2019-01-23,2019-02-11,19,Rejected
LEV003239,EMP001599,Study Leave,2021-11-26,2021-12-08,12,Approved
LEV003240,EMP001599,Maternity Leave,2021-04-22,2021-05-04,12,Approved
LEV003241,EMP001601,Maternity Leave,2023-12-21,2024-01-16,26,Approved
LEV003242,EMP001601,Maternity Leave,2020-08-14,2020-08-26,12,Rejected
LEV003243,EMP001601,Sick Leave,2022-05-03,2022-05-27,24,Approved
LEV003244,EMP001601,Annual Leave,2021-06-05,2021-06-06,1,Rejected
LEV003245,EMP001602,,2022-03-22,2022-04-17,26,Pending
LEV003246,EMP001602,Compassionate Leave,2022-11-10,2022-11-15,5,Approved
LEV003247,EMP001603,,2024-08-26,2024-09-18,23,Approved
LEV003248,EMP001603,Paternity Leave,2020-09-14,2020-09-18,4,Rejected
LEV003249,EMP001604,Compassionate Leave,2020-03-03,2020-03-08,5,Approved
LEV003250,EMP001604,Sick Leave,2023-11-25,2023-12-12,17,Approved
LEV003251,EMP001604,Compassionate Leave,2024-02-02,2024-02-05,3,Approved
LEV003252,EMP001605,Annual Leave,2020-09-15,2020-10-07,22,Approved
LEV003253,EMP001605,Paternity Leave,2019-09-17,2019-10-15,28,Approved
LEV003254,EMP001607,annual leave,2020-05-31,2020-06-19,19,Approved
LEV003255,EMP001607,Maternity Leave,2019-12-25,2020-01-24,30,Rejected
LEV003256,EMP001609,Study Leave,2025-08-21,2025-09-17,27,Approved
LEV003257,EMP001609,Maternity Leave,2023-09-04,2023-09-12,8,Rejected
LEV003258,EMP001609,Study Leave,2021-04-01,2021-04-24,23,Approved
LEV003259,EMP001609,Compassionate Leave,2023-03-19,2023-04-02,14,Rejected
LEV003260,EMP001611,Compassionate Leave,2020-06-13,2020-07-07,24,Approved
LEV003261,EMP001612,Paternity Leave,2023-06-14,2023-07-04,20,Approved
LEV003262,EMP001613,Annual Leave,2022-05-01,2022-05-26,25,Pending
LEV003263,EMP001614,Sick Leave,2024-04-12,2024-05-01,19,Approved
LEV003264,EMP001614,Study Leave,2023-10-15,2023-10-31,16,Rejected
LEV003265,EMP001614,Compassionate Leave,2022-11-19,2022-12-15,26,Approved
LEV003266,EMP001615,Compassionate Leave,2022-02-22,2022-02-25,3,Pending
LEV003267,EMP001615,Study Leave,2022-08-14,2022-09-05,22,Pending
LEV003268,EMP001616,Maternity Leave,2022-04-15,2022-05-13,28,Approved
LEV003269,EMP001616,Annual Leave,2019-06-04,2019-06-19,15,Pending
LEV003270,EMP001616,Paternity Leave,2025-10-01,2025-10-19,18,Pending
LEV003271,EMP001619,Annual Leave,2019-05-02,2019-05-22,20,Pending
LEV003272,EMP001619,Compassionate Leave,2021-08-10,2021-08-18,8,Approved
LEV003273,EMP001619,Paternity Leave,2020-01-05,2020-01-18,13,Approved
LEV003274,EMP001620,Annual Leave,2023-04-11,2023-05-07,26,Approved
LEV003275,EMP001620,Sick Leave,2019-01-09,2019-02-06,28,Approved
LEV003276,EMP001620,Annual Leave,2020-10-06,2020-10-28,22,Approved
LEV003277,EMP001622,Paternity Leave,2021-09-29,2021-10-13,14,Approved
LEV003278,EMP001622,Compassionate Leave,2025-05-05,2025-05-18,13,Approved
LEV003279,EMP001622,Compassionate Leave,2025-02-06,2025-03-07,29,Approved
LEV003280,EMP001624,Compassionate Leave,2021-12-01,2021-12-13,12,Approved
LEV003281,EMP001624,Study Leave,2019-06-20,2019-06-30,10,Rejected
LEV003282,EMP001625,Sick Leave,2022-02-23,2022-03-11,16,Rejected
LEV003283,EMP001625,Compassionate Leave,2019-12-01,2019-12-15,14,Approved
LEV003284,EMP001625,Maternity Leave,2023-10-31,2023-11-11,11,Rejected
LEV003285,EMP001625,Sick Leave,2021-02-17,2021-03-01,12,Approved
LEV003286,EMP001627,Compassionate Leave,2021-10-03,2021-10-26,23,Rejected
LEV003287,EMP001629,Maternity Leave,2023-06-25,2023-07-19,24,Approved
LEV003288,EMP001629,Compassionate Leave,2021-08-03,2021-08-11,8,Approved
LEV003289,EMP001630,Maternity Leave,2021-01-10,2021-01-16,6,Approved
LEV003290,EMP001630,Paternity Leave,2024-09-10,2024-09-20,10,Rejected
LEV003291,EMP001630,Compassionate Leave,2021-03-07,2021-03-13,6,Approved
LEV003292,EMP001630,Sick Leave,2021-10-29,2021-11-01,3,Approved
LEV003293,EMP001631,Sick Leave,2024-12-25,2024-12-30,5,Pending
LEV003294,EMP001631,Maternity Leave,2019-08-23,2019-09-09,17,Pending
LEV003295,EMP001631,Annual Leave,2020-10-24,2020-10-27,3,Approved
LEV003296,EMP001632,Sick Leave,2023-11-26,2023-12-17,21,Pending
LEV003297,EMP001632,Annual Leave,2020-01-19,2020-02-10,22,Approved
LEV003298,EMP001632,Study Leave,2023-01-30,2023-02-07,8,Approved
LEV003299,EMP001633,Compassionate Leave,2024-02-04,2024-02-14,10,Approved
LEV003300,EMP001634,Annual Leave,2022-12-11,2022-12-17,6,Approved
LEV003301,EMP001634,Annual Leave,2021-01-06,2021-01-20,14,Approved
LEV003302,EMP001634,Maternity Leave,2019-03-26,2019-03-31,5,Approved
LEV003303,EMP001634,Study Leave,2022-08-15,2022-08-19,4,Approved
LEV003304,EMP001635,Paternity Leave,2025-04-21,2025-05-03,12,Approved
LEV003305,EMP001636,Paternity Leave,2019-08-21,2019-09-08,18,Approved
LEV003306,EMP001637,Study Leave,2023-11-03,2023-11-13,10,Approved
LEV003307,EMP001637,Sick Leave,2021-05-09,2021-05-10,1,Approved
LEV003308,EMP001637,Compassionate Leave,2019-03-17,2019-03-18,1,Approved
LEV003309,EMP001637,Maternity Leave,2025-06-11,2025-06-12,1,Rejected
LEV003310,EMP001638,Sick Leave,2020-03-24,2020-04-04,11,Approved
LEV003311,EMP001638,Paternity Leave,2020-01-01,2020-01-31,30,Approved
LEV003312,EMP001638,Sick Leave,2025-05-20,2025-05-25,5,Pending
LEV003313,EMP001640,Annual Leave,2019-09-17,2019-10-07,20,Approved
LEV003314,EMP001641,Compassionate Leave,2019-02-06,2019-03-03,25,Approved
LEV003315,EMP001641,Sick Leave,2019-04-26,2019-05-13,17,Approved
LEV003316,EMP001642,Vacation,2025-02-28,2025-03-15,15,Approved
LEV003317,EMP001642,Maternity Leave,2021-06-17,2021-06-27,10,Approved
LEV003318,EMP001642,Paternity Leave,2023-02-02,2023-02-16,14,Pending
LEV003319,EMP001645,Paternity Leave,2019-02-20,2019-03-07,15,Approved
LEV003320,EMP001645,Annual Leave,2024-12-23,2025-01-06,14,Rejected
LEV003321,EMP001645,Annual Leave,2025-02-13,2025-03-10,25,Approved
LEV003322,EMP001646,Maternity Leave,2024-12-30,2025-01-12,13,Approved
LEV003323,EMP001646,Sick Leave,2023-11-30,2023-12-07,7,Rejected
LEV003324,EMP001647,Compassionate Leave,2024-09-15,2024-10-06,21,Approved
LEV003325,EMP001647,Maternity Leave,2019-07-07,2019-07-22,15,Approved
LEV003326,EMP001648,Compassionate Leave,2021-02-11,2021-03-09,26,Approved
LEV003327,EMP001649,Maternity Leave,2020-03-18,2020-04-11,24,Rejected
LEV003328,EMP001649,Paternity Leave,2024-02-08,2024-02-13,5,Pending
LEV003329,EMP001649,Compassionate Leave,2022-05-19,2022-06-08,20,Approved
LEV003330,EMP001651,Paternity Leave,2025-01-26,2025-02-18,23,Approved
LEV003331,EMP001652,Paternity Leave,2023-05-25,2023-06-01,7,Pending
LEV003332,EMP001652,Annual Leave,2022-06-10,2022-07-09,29,Rejected
LEV003333,EMP001653,Paternity Leave,2020-02-14,2020-03-15,30,Approved
LEV003334,EMP001653,Maternity Leave,2023-04-17,2023-05-03,16,Rejected
LEV003335,EMP001653,Annual Leave,2022-02-23,2022-03-17,22,Approved
LEV003336,EMP001653,Annual Leave,2020-03-03,2020-04-02,30,Approved
LEV003337,EMP001654,Maternity Leave,2025-06-10,2025-07-08,28,Rejected
LEV003338,EMP001656,Paternity Leave,2024-07-17,2024-08-04,18,Rejected
LEV003339,EMP001656,Study Leave,2019-06-17,2019-06-29,12,Approved
LEV003340,EMP001656,Compassionate Leave,2025-06-11,2025-06-23,12,Approved
LEV003341,EMP001656,Maternity Leave,2025-10-10,2025-10-18,8,Pending
LEV003342,EMP001657,Compassionate Leave,2020-05-19,2020-05-29,10,Approved
LEV003343,EMP001657,Annual Leave,2022-07-06,2022-07-20,14,Approved
LEV003344,EMP001660,Maternity Leave,2025-04-01,2025-04-08,7,Approved
LEV003345,EMP001660,Study Leave,2021-06-10,2021-06-15,5,Approved
LEV003346,EMP001660,Study Leave,2023-11-23,2023-11-29,6,Rejected
LEV003347,EMP001660,Study Leave,2021-12-21,2022-01-12,22,Approved
LEV003348,EMP001661,Maternity Leave,2020-08-19,2020-09-01,13,Approved
LEV003349,EMP001663,Paternity Leave,2023-05-13,2023-06-04,22,Approved
LEV003350,EMP001663,Maternity Leave,2024-06-06,2024-06-30,24,Approved
LEV003351,EMP001663,Annual Leave,2021-05-24,2021-05-25,1,Approved
LEV003352,EMP001664,Annual Leave,2023-12-20,2023-12-23,3,Approved
LEV003353,EMP001664,Annual Leave,2023-03-01,2023-03-07,6,Approved
LEV003354,EMP001665,Study Leave,2019-11-26,2019-12-08,12,Approved
LEV003355,EMP001666,Paternity Leave,2023-06-11,2023-06-19,8,Approved
LEV003356,EMP001666,Maternity Leave,2019-03-05,2019-03-13,8,Rejected
LEV003357,EMP001666,Paternity Leave,2023-08-28,2023-09-13,16,Rejected
LEV003358,EMP001666,Maternity Leave,2025-05-04,2025-05-10,6,Rejected
LEV003359,EMP001667,Paternity Leave,2023-09-22,2023-10-14,22,Approved
LEV003360,EMP001667,Paternity Leave,2022-05-17,2022-05-29,12,Approved
LEV003361,EMP001667,Study Leave,2019-01-17,2019-01-28,11,Approved
LEV003362,EMP001668,Annual Leave,2022-09-28,2022-10-25,27,Pending
LEV003363,EMP001668,Compassionate Leave,2024-01-22,2024-02-13,22,Rejected
